Id,StoreCode,BranchCode,Title,Address,CategoryId,CategoryName,CategoryIcon,EmirateId,Description,PhoneNumber,FaxNumber,Facilities/0/Id,Facilities/0/Value,Facilities/0/Text,Facilities/0/LanguageText,Facilities/0/Data,Facilities/0/Notes,Facilities/0/Description,Facilities/0/Selected,Facilities/1/Id,Facilities/1/Value,Facilities/1/Text,Facilities/1/LanguageText,Facilities/1/Data,Facilities/1/Notes,Facilities/1/Description,Facilities/1/Selected,FacilityIds/0,FacilityIds/1,TimingsIds,OpeningHoursList/0/OpeningHours/0/OpenTime,OpeningHoursList/0/OpeningHours/0/CloseTime,OpeningHoursList/0/IsToday,OpeningHoursList/0/IsOpen,OpeningHoursList/0/IsOpen247,OpeningHoursList/0/DayOfWeek,OpeningHoursList/1/OpeningHours/0/OpenTime,OpeningHoursList/1/OpeningHours/0/CloseTime,OpeningHoursList/1/IsToday,OpeningHoursList/1/IsOpen,OpeningHoursList/1/IsOpen247,OpeningHoursList/1/DayOfWeek,OpeningHoursList/2/OpeningHours/0/OpenTime,OpeningHoursList/2/OpeningHours/0/CloseTime,OpeningHoursList/2/IsToday,OpeningHoursList/2/IsOpen,OpeningHoursList/2/IsOpen247,OpeningHoursList/2/DayOfWeek,OpeningHoursList/3/OpeningHours/0/OpenTime,OpeningHoursList/3/OpeningHours/0/CloseTime,OpeningHoursList/3/IsToday,OpeningHoursList/3/IsOpen,OpeningHoursList/3/IsOpen247,OpeningHoursList/3/DayOfWeek,OpeningHoursList/4/OpeningHours/0/OpenTime,OpeningHoursList/4/OpeningHours/0/CloseTime,OpeningHoursList/4/IsToday,OpeningHoursList/4/IsOpen,OpeningHoursList/4/IsOpen247,OpeningHoursList/4/DayOfWeek,OpeningHoursList/5/OpeningHours/0/OpenTime,OpeningHoursList/5/OpeningHours/0/CloseTime,OpeningHoursList/5/IsToday,OpeningHoursList/5/IsOpen,OpeningHoursList/5/IsOpen247,OpeningHoursList/5/DayOfWeek,OpeningHoursList/6/OpeningHours/0/OpenTime,OpeningHoursList/6/OpeningHours/0/CloseTime,OpeningHoursList/6/IsToday,OpeningHoursList/6/IsOpen,OpeningHoursList/6/IsOpen247,OpeningHoursList/6/DayOfWeek,SundayHours,MondayHours,TuesdayHours,WednesdayHours,ThursdayHours,FridayHours,SaturdayHours,Latitude,Longitude,MapIcon,Status,Keywords/0,Distance,IsOpen247,IsOpen,ClosingTime,Facilities/2/Id,Facilities/2/Value,Facilities/2/Text,Facilities/2/LanguageText,Facilities/2/Data,Facilities/2/Notes,Facilities/2/Description,Facilities/2/Selected,FacilityIds/2,Facilities/3/Id,Facilities/3/Value,Facilities/3/Text,Facilities/3/LanguageText,Facilities/3/Data,Facilities/3/Notes,Facilities/3/Description,Facilities/3/Selected,FacilityIds/3,Facilities/4/Id,Facilities/4/Value,Facilities/4/Text,Facilities/4/LanguageText,Facilities/4/Data,Facilities/4/Notes,Facilities/4/Description,Facilities/4/Selected,FacilityIds/4
69f22f94-0bfb-4b85-8161-233c93b44cdc,E4012002,,ADNOC Umm Ghafa 446,"Um Ghafah, Um Ghafah Road, Al Ain",4386c765-d296-4c79-bb42-26c6c0b70180,ATMs,/-/media/enbd/images/branchatm/atms-icon.svg,244b17a6-c75f-41fc-ae3b-300178e100b0,,600540000,42221839,00000000-0000-0000-0000-000000000000,,Cash Withdrawal,,,,,false,,,,,,,,,27e360a7-2e40-48d2-b9b5-37330a17b35f,,,00:00,00:00,false,false,true,Sunday,00:00,00:00,false,false,true,Monday,00:00,00:00,false,false,true,Tuesday,00:00,00:00,false,false,true,Wednesday,00:00,00:00,false,false,true,Thursday,00:00,00:00,true,false,true,Friday,00:00,00:00,false,false,true,Saturday,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,24.09229481,55.88759774,/-/media/enbd/images/branchatm/map-pin-atm-branches.svg,cef5f0c3-7b94-4a22-bbc4-61d04d8e1ef2,,0,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3d12d376-d563-4e62-b4d4-87c24e461826,E4012076,,Grandiose Dubai Sport City,"Dubai Sport City, Sheikh Mohammed Bin Zayed Road, Dubai ",4386c765-d296-4c79-bb42-26c6c0b70180,ATMs,/-/media/enbd/images/branchatm/atms-icon.svg,427cfb3c-d003-46a4-b02b-b4041e2024a4,,600540000,42221839,00000000-0000-0000-0000-000000000000,,Cash Withdrawal,,,,,false,00000000-0000-0000-0000-000000000000,,Cash Deposit,,,,,false,27e360a7-2e40-48d2-b9b5-37330a17b35f,f549ee87-1b76-454f-98a1-eef0b3c16df8,,00:00,00:00,false,false,true,Sunday,00:00,00:00,false,false,true,Monday,00:00,00:00,false,false,true,Tuesday,00:00,00:00,false,false,true,Wednesday,00:00,00:00,false,false,true,Thursday,00:00,00:00,true,false,true,Friday,00:00,00:00,false,false,true,Saturday,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,25.046366,55.214844,/-/media/enbd/images/branchatm/map-pin-atm-branches.svg,cef5f0c3-7b94-4a22-bbc4-61d04d8e1ef2,,0,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f9cce735-89c4-4f9c-ac34-0c0a111e31b3,E4011965,,Al Seef Village Mall,"Al Muntazah, Al Murouj Street, Abu Dhabi",4386c765-d296-4c79-bb42-26c6c0b70180,ATMs,/-/media/enbd/images/branchatm/atms-icon.svg,d2abdab6-9f59-4710-a564-8a2acf431ddc,,600540000,42221839,00000000-0000-0000-0000-000000000000,,Cash Withdrawal,,,,,false,,,,,,,,,27e360a7-2e40-48d2-b9b5-37330a17b35f,,,00:00,00:00,false,false,true,Sunday,00:00,00:00,false,false,true,Monday,00:00,00:00,false,false,true,Tuesday,00:00,00:00,false,false,true,Wednesday,00:00,00:00,false,false,true,Thursday,00:00,00:00,true,false,true,Friday,00:00,00:00,false,false,true,Saturday,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,24.43561322,54.4559112,/-/media/enbd/images/branchatm/map-pin-atm-branches.svg,cef5f0c3-7b94-4a22-bbc4-61d04d8e1ef2,,0,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9dead5af-24f1-47d0-91fe-4e59e7d06f8f,E4011966,,Al Wathba Mall,"Al Wathba, Al Wathba South, Al Razfah Street, Abu Dhabi",4386c765-d296-4c79-bb42-26c6c0b70180,ATMs,/-/media/enbd/images/branchatm/atms-icon.svg,d2abdab6-9f59-4710-a564-8a2acf431ddc,,600540000,42221839,00000000-0000-0000-0000-000000000000,,Cash Withdrawal,,,,,false,,,,,,,,,27e360a7-2e40-48d2-b9b5-37330a17b35f,,,00:00,00:00,false,false,true,Sunday,00:00,00:00,false,false,true,Monday,00:00,00:00,false,false,true,Tuesday,00:00,00:00,false,false,true,Wednesday,00:00,00:00,false,false,true,Thursday,00:00,00:00,true,false,true,Friday,00:00,00:00,false,false,true,Saturday,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,24.27817686,54.64918961,/-/media/enbd/images/branchatm/map-pin-atm-branches.svg,cef5f0c3-7b94-4a22-bbc4-61d04d8e1ef2,,0,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f5e9f026-6785-4469-832e-21546d96ed2b,E4011906,,Tasjeel RAK Auto Village,"Emirates Road, Ras Al Khaimah",4386c765-d296-4c79-bb42-26c6c0b70180,ATMs,/-/media/enbd/images/branchatm/atms-icon.svg,427cfb3c-d003-46a4-b02b-b4041e2024a4,,600540000,42221839,00000000-0000-0000-0000-000000000000,,Cash Withdrawal,,,,,false,,,,,,,,,27e360a7-2e40-48d2-b9b5-37330a17b35f,,,00:00,00:00,false,false,true,Sunday,00:00,00:00,false,false,true,Monday,00:00,00:00,false,false,true,Tuesday,00:00,00:00,false,false,true,Wednesday,00:00,00:00,false,false,true,Thursday,00:00,00:00,true,false,true,Friday,00:00,00:00,false,false,true,Saturday,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,25.700105,55.933342,/-/media/enbd/images/branchatm/map-pin-atm-branches.svg,cef5f0c3-7b94-4a22-bbc4-61d04d8e1ef2,,0,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61a65faa-eec7-4fea-ba7a-56a98cd52351,E4011903,,"Atlantis, The Royal","Crescent Road, Dubai",4386c765-d296-4c79-bb42-26c6c0b70180,ATMs,/-/media/enbd/images/branchatm/atms-icon.svg,427cfb3c-d003-46a4-b02b-b4041e2024a4,,600540000,42221839,00000000-0000-0000-0000-000000000000,,Cash Withdrawal,,,,,false,,,,,,,,,27e360a7-2e40-48d2-b9b5-37330a17b35f,,,00:00,00:00,false,false,true,Sunday,00:00,00:00,false,false,true,Monday,00:00,00:00,false,false,true,Tuesday,00:00,00:00,false,false,true,Wednesday,00:00,00:00,false,false,true,Thursday,00:00,00:00,true,false,true,Friday,00:00,00:00,false,false,true,Saturday,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,25.138103,55.127225,/-/media/enbd/images/branchatm/map-pin-atm-branches.svg,cef5f0c3-7b94-4a22-bbc4-61d04d8e1ef2,,0,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6e282d69-d549-4b31-abdf-983d75aa3ca4,E4070021,,Arenco Golden Sands 8,"10 B Street, Bur Dubai, Dubai",4386c765-d296-4c79-bb42-26c6c0b70180,ATMs,/-/media/enbd/images/branchatm/atms-icon.svg,427cfb3c-d003-46a4-b02b-b4041e2024a4,,600540000,42221839,00000000-0000-0000-0000-000000000000,,Bill Payment,,,,,false,00000000-0000-0000-0000-000000000000,,Cash Withdrawal,,,,,false,e07ac9ed-562c-4829-bb1a-97da6c873ea9,27e360a7-2e40-48d2-b9b5-37330a17b35f,,00:00,00:00,false,false,true,Sunday,00:00,00:00,false,false,true,Monday,00:00,00:00,false,false,true,Tuesday,00:00,00:00,false,false,true,Wednesday,00:00,00:00,false,false,true,Thursday,00:00,00:00,true,false,true,Friday,00:00,00:00,false,false,true,Saturday,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,25.251733,55.295057,/-/media/enbd/images/branchatm/map-pin-atm-branches.svg,cef5f0c3-7b94-4a22-bbc4-61d04d8e1ef2,,0,true,false,,00000000-0000-0000-0000-000000000000,,Full Day,,,,,false,3cfbb433-89ed-4d6e-a403-9c91ec18a1a5,,,,,,,,,,,,,,,,,,
b2b363a9-c4c9-4c3c-bbc6-4553d2d97b8c,E4011921,,Safeer Hypermarket - Umm Al Quwain,"Al Qraun 2, Al Qarayen Street, Umm Al Quwain
",4386c765-d296-4c79-bb42-26c6c0b70180,ATMs,/-/media/enbd/images/branchatm/atms-icon.svg,b4f4d399-e730-482a-9d0e-f7253e0bd6fa,,600540000,42221839,00000000-0000-0000-0000-000000000000,,Cash Withdrawal,,,,,false,00000000-0000-0000-0000-000000000000,,Cash Deposit,,,,,false,27e360a7-2e40-48d2-b9b5-37330a17b35f,f549ee87-1b76-454f-98a1-eef0b3c16df8,,08:30 AM,11:30 PM,false,true,false,Sunday,08:30 AM,11:30 PM,false,true,false,Monday,08:30 AM,11:30 PM,false,true,false,Tuesday,08:30 AM,11:30 PM,false,true,false,Wednesday,08:30 AM,11:30 PM,false,true,false,Thursday,08:30 AM,11:30 PM,true,true,false,Friday,08:30 AM,11:30 PM,false,true,false,Saturday,08:30-23:30,08:30-23:30,08:30-23:30,08:30-23:30,08:30-23:30,08:30-23:30,08:30-23:30,25.491817,55.600777,/-/media/enbd/images/branchatm/map-pin-atm-branches.svg,cef5f0c3-7b94-4a22-bbc4-61d04d8e1ef2,,0,false,true,11:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,
0a350c3e-0bc0-414f-91f3-248aa9930220,E4010498,,Aswaaq Nadd Al Hamar,"24B Street, Aswaaq Center, Behind G4S Office, Nad Al Hammar, Dubai",4386c765-d296-4c79-bb42-26c6c0b70180,ATMs,/-/media/enbd/images/branchatm/atms-icon.svg,427cfb3c-d003-46a4-b02b-b4041e2024a4,,600540000,42221839,00000000-0000-0000-0000-000000000000,,Bill Payment,,,,,false,00000000-0000-0000-0000-000000000000,,Cash Withdrawal,,,,,false,e07ac9ed-562c-4829-bb1a-97da6c873ea9,27e360a7-2e40-48d2-b9b5-37330a17b35f,,00:00,00:00,false,false,true,Sunday,00:00,00:00,false,false,true,Monday,00:00,00:00,false,false,true,Tuesday,00:00,00:00,false,false,true,Wednesday,00:00,00:00,false,false,true,Thursday,00:00,00:00,true,false,true,Friday,00:00,00:00,false,false,true,Saturday,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,25.194969,55.383342,/-/media/enbd/images/branchatm/map-pin-atm-branches.svg,cef5f0c3-7b94-4a22-bbc4-61d04d8e1ef2,,0,true,false,,00000000-0000-0000-0000-000000000000,,Full Day,,,,,false,3cfbb433-89ed-4d6e-a403-9c91ec18a1a5,,,,,,,,,,,,,,,,,,
2051be82-bdde-479f-be96-f5de74216ea4,E5001104,,Al Owais Tower,"Al Sabkha Street, Deira, Dubai",4386c765-d296-4c79-bb42-26c6c0b70180,ATMs,/-/media/enbd/images/branchatm/atms-icon.svg,427cfb3c-d003-46a4-b02b-b4041e2024a4,,600540000,42221839,00000000-0000-0000-0000-000000000000,,Bill Payment,,,,,false,00000000-0000-0000-0000-000000000000,,Cash Withdrawal,,,,,false,e07ac9ed-562c-4829-bb1a-97da6c873ea9,27e360a7-2e40-48d2-b9b5-37330a17b35f,,00:00,00:00,false,false,true,Sunday,00:00,00:00,false,false,true,Monday,00:00,00:00,false,false,true,Tuesday,00:00,00:00,false,false,true,Wednesday,00:00,00:00,false,false,true,Thursday,00:00,00:00,true,false,true,Friday,00:00,00:00,false,false,true,Saturday,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,25.268048,55.303057,/-/media/enbd/images/branchatm/map-pin-atm-branches.svg,cef5f0c3-7b94-4a22-bbc4-61d04d8e1ef2,,0,true,false,,00000000-0000-0000-0000-000000000000,,Full Day,,,,,false,3cfbb433-89ed-4d6e-a403-9c91ec18a1a5,,,,,,,,,,,,,,,,,,
99f309c9-f71c-4847-8620-07674bd85d12,E4011841,,American Hospital BED Tower,"19th Street, Oud Metha, Dubai",4386c765-d296-4c79-bb42-26c6c0b70180,ATMs,/-/media/enbd/images/branchatm/atms-icon.svg,427cfb3c-d003-46a4-b02b-b4041e2024a4,,600540000,42221839,00000000-0000-0000-0000-000000000000,,Cash Withdrawal,,,,,false,,,,,,,,,27e360a7-2e40-48d2-b9b5-37330a17b35f,,,00:00,00:00,false,false,true,Sunday,00:00,00:00,false,false,true,Monday,00:00,00:00,false,false,true,Tuesday,00:00,00:00,false,false,true,Wednesday,00:00,00:00,false,false,true,Thursday,00:00,00:00,true,false,true,Friday,00:00,00:00,false,false,true,Saturday,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,25.235395,55.314014,/-/media/enbd/images/branchatm/map-pin-atm-branches.svg,cef5f0c3-7b94-4a22-bbc4-61d04d8e1ef2,,0,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33fb9c6c-7352-452c-804b-86ba904d7084,JMR,1240,Jumeirah Beach Residence Branch,"Unit No. GM07, Bahar The Walk, Jumeirah Beach Residence, Dubai",e7bc5161-d4ae-4d9d-a239-129da42936f7,Branches,/-/media/enbd/images/branchatm/atms-icon.svg,427cfb3c-d003-46a4-b02b-b4041e2024a4,"Priority Banking Center Timings: Mon-Sat: 8:00am to 4:00pm, Friday-break timing: 12:30pm to 2:00pm.
Priority Banking Contact Number: 800-100 (in the UAE) / +971 4316 0333 (outside the UAE)
",600540000,42221839,00000000-0000-0000-0000-000000000000,,Disability Friendly,,,,,false,00000000-0000-0000-0000-000000000000,,Priority Banking Center,,,,,false,00f0b38d-12da-481d-bf29-b75ba92a0570,458ff021-4956-4603-bc99-f8197633604d,,,,false,false,false,Sunday,09:00 AM,10:00 PM,false,true,false,Monday,09:00 AM,10:00 PM,false,true,false,Tuesday,09:00 AM,10:00 PM,false,true,false,Wednesday,09:00 AM,10:00 PM,false,true,false,Thursday,09:00 AM,10:00 PM,true,true,false,Friday,09:00 AM,10:00 PM,false,true,false,Saturday,,09:00-22:00,09:00-22:00,09:00-22:00,09:00-22:00,09:00-22:00,09:00-22:00,25.078592,55.134793,/-/media/enbd/images/branchatm/map-pin-selected.svg,cef5f0c3-7b94-4a22-bbc4-61d04d8e1ef2,,0,false,false,10:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,
89716954-4b4d-4bd6-b588-0f772ee4572f,FMB,1701,Fujairah Main Branch,"Sheikh Hamad Bin Abdullah Street, Town Centre 3, Fujairah,Opposite Al Diar Siji Hotel, Fujairah",e7bc5161-d4ae-4d9d-a239-129da42936f7,Branches,/-/media/enbd/images/branchatm/atms-icon.svg,e520f341-c8e2-441c-ad85-c4b2596bc422,"Priority Banking Center Timings: Mon-Sat: 8:00am to 3:00pm, Fri: 8:00am to 12:00pm.
Priority Banking Contact Number: 800-100 (in the UAE) / +971 4316 0333 (outside the UAE)
",600540000,42221839,00000000-0000-0000-0000-000000000000,,Disability Friendly,,,,,false,00000000-0000-0000-0000-000000000000,,Priority Banking Center,,,,,false,00f0b38d-12da-481d-bf29-b75ba92a0570,458ff021-4956-4603-bc99-f8197633604d,,,,false,false,false,Sunday,08:00 AM,03:00 PM,false,true,false,Monday,08:00 AM,03:00 PM,false,true,false,Tuesday,08:00 AM,03:00 PM,false,true,false,Wednesday,08:00 AM,03:00 PM,false,true,false,Thursday,08:00 AM,12:00 PM,true,true,false,Friday,08:00 AM,03:00 PM,false,true,false,Saturday,,8:00-15:00,8:00-15:00,8:00-15:00,8:00-15:00,8:00-12:00,8:00-15:00,25.12217,56.3336,/-/media/enbd/images/branchatm/map-pin-selected.svg,cef5f0c3-7b94-4a22-bbc4-61d04d8e1ef2,,0,false,true,12:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,
7553ab3f-ad48-478b-b66f-a2155b83a957,QID,1204,Al Qiyadah Branch,"Al Ittihad Rd, next to Dubai Police Head Quarters, Dubai",e7bc5161-d4ae-4d9d-a239-129da42936f7,Branches,/-/media/enbd/images/branchatm/atms-icon.svg,427cfb3c-d003-46a4-b02b-b4041e2024a4,"Priority Banking Center Timings: Mon-Fri: 8:00am to 4:00pm, Friday-break timing: 12:30pm to 2:00pm.
Priority Banking Contact Number: 800-100 (in the UAE) / +971 4316 0333 (outside the UAE)
",600540000,42221839,00000000-0000-0000-0000-000000000000,,Disability Friendly,,,,,false,00000000-0000-0000-0000-000000000000,,Priority Banking Center,,,,,false,00f0b38d-12da-481d-bf29-b75ba92a0570,458ff021-4956-4603-bc99-f8197633604d,,,,false,false,false,Sunday,08:00 AM,03:00 PM,false,true,false,Monday,08:00 AM,03:00 PM,false,true,false,Tuesday,08:00 AM,03:00 PM,false,true,false,Wednesday,08:00 AM,03:00 PM,false,true,false,Thursday,08:00 AM,12:00 PM,true,true,false,Friday,,,false,false,false,Saturday,,8:00-15:00,8:00-15:00,8:00-15:00,8:00-15:00,8:00-12:00,,25.27783,55.35313,/-/media/enbd/images/branchatm/map-pin-selected.svg,cef5f0c3-7b94-4a22-bbc4-61d04d8e1ef2,,0,false,true,12:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,
2c947631-146a-40cb-8b5e-682cead628d5,E4012121,,Sheikh Shakhbout Medical City,"Shakhbout City, Sheikh Maktoum Bin Rashid Street, Abu Dhabi",4386c765-d296-4c79-bb42-26c6c0b70180,ATMs,/-/media/enbd/images/branchatm/atms-icon.svg,d2abdab6-9f59-4710-a564-8a2acf431ddc,,600540000,42221839,00000000-0000-0000-0000-000000000000,,Cash Withdrawal,,,,,false,,,,,,,,,27e360a7-2e40-48d2-b9b5-37330a17b35f,,,00:00,00:00,false,false,true,Sunday,00:00,00:00,false,false,true,Monday,00:00,00:00,false,false,true,Tuesday,00:00,00:00,false,false,true,Wednesday,00:00,00:00,false,false,true,Thursday,00:00,00:00,true,false,true,Friday,00:00,00:00,false,false,true,Saturday,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,24.325009,54.613719,/-/media/enbd/images/branchatm/map-pin-atm-branches.svg,cef5f0c3-7b94-4a22-bbc4-61d04d8e1ef2,,0,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3102c5ff-8220-4d89-b1d5-a1a2be9d5daa,E4012156,,Big Mart Hypermarket Hamdan Street,"Al Danah, Hamdan Bin Mohammed street, Abu Dhabi",4386c765-d296-4c79-bb42-26c6c0b70180,ATMs,/-/media/enbd/images/branchatm/atms-icon.svg,d2abdab6-9f59-4710-a564-8a2acf431ddc,,600540000,42221839,00000000-0000-0000-0000-000000000000,,Cash Withdrawal,,,,,false,,,,,,,,,27e360a7-2e40-48d2-b9b5-37330a17b35f,,,00:00,00:00,false,false,true,Sunday,00:00,00:00,false,false,true,Monday,00:00,00:00,false,false,true,Tuesday,00:00,00:00,false,false,true,Wednesday,00:00,00:00,false,false,true,Thursday,00:00,00:00,true,false,true,Friday,00:00,00:00,false,false,true,Saturday,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,24.487422,54.360344,/-/media/enbd/images/branchatm/map-pin-atm-branches.svg,cef5f0c3-7b94-4a22-bbc4-61d04d8e1ef2,,0,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eaaf2c28-fbcb-4052-8f51-25bb4b71e347,E4012115,,"Zayed International Airport, Arrival","Abu Dhabi Airport, Sheikh Zayed Bin Sultan Street",4386c765-d296-4c79-bb42-26c6c0b70180,ATMs,/-/media/enbd/images/branchatm/atms-icon.svg,d2abdab6-9f59-4710-a564-8a2acf431ddc,,600540000,42221839,00000000-0000-0000-0000-000000000000,,Cash Withdrawal,,,,,false,,,,,,,,,27e360a7-2e40-48d2-b9b5-37330a17b35f,,,00:00,00:00,false,false,true,Sunday,00:00,00:00,false,false,true,Monday,00:00,00:00,false,false,true,Tuesday,00:00,00:00,false,false,true,Wednesday,00:00,00:00,false,false,true,Thursday,00:00,00:00,true,false,true,Friday,00:00,00:00,false,false,true,Saturday,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,24.4528,54.6405,/-/media/enbd/images/branchatm/map-pin-atm-branches.svg,cef5f0c3-7b94-4a22-bbc4-61d04d8e1ef2,,0,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1256bb72-af6b-461d-b844-e3ca21475093,E4012162,,Marsa Al Arab Residence,"Jumeirah, Jumeirah Street, Dubai ",4386c765-d296-4c79-bb42-26c6c0b70180,ATMs,/-/media/enbd/images/branchatm/atms-icon.svg,427cfb3c-d003-46a4-b02b-b4041e2024a4,,600540000,42221839,00000000-0000-0000-0000-000000000000,,Cash Withdrawal,,,,,false,,,,,,,,,27e360a7-2e40-48d2-b9b5-37330a17b35f,,,00:00,00:00,false,false,true,Sunday,00:00,00:00,false,false,true,Monday,00:00,00:00,false,false,true,Tuesday,00:00,00:00,false,false,true,Wednesday,00:00,00:00,false,false,true,Thursday,00:00,00:00,true,false,true,Friday,00:00,00:00,false,false,true,Saturday,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,25.143573,55.191868,/-/media/enbd/images/branchatm/map-pin-atm-branches.svg,cef5f0c3-7b94-4a22-bbc4-61d04d8e1ef2,,0,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e40b6547-1dda-45b2-90a0-09c982901fa7,E4012085,,"Aweer, Emarat","Al Aweer, Al Awir Road, Dubai ",4386c765-d296-4c79-bb42-26c6c0b70180,ATMs,/-/media/enbd/images/branchatm/atms-icon.svg,427cfb3c-d003-46a4-b02b-b4041e2024a4,,600540000,42221839,00000000-0000-0000-0000-000000000000,,Cash Withdrawal,,,,,false,00000000-0000-0000-0000-000000000000,,Cash Deposit,,,,,false,27e360a7-2e40-48d2-b9b5-37330a17b35f,f549ee87-1b76-454f-98a1-eef0b3c16df8,,00:00,00:00,false,false,true,Sunday,00:00,00:00,false,false,true,Monday,00:00,00:00,false,false,true,Tuesday,00:00,00:00,false,false,true,Wednesday,00:00,00:00,false,false,true,Thursday,00:00,00:00,true,false,true,Friday,00:00,00:00,false,false,true,Saturday,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,25.175761,55.542034,/-/media/enbd/images/branchatm/map-pin-atm-branches.svg,cef5f0c3-7b94-4a22-bbc4-61d04d8e1ef2,,0,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cbe4bfbd-8dfd-4443-bbf1-8cf8c6ab9df7,CCB,1603,Sharjah City Center Branch,"1st Floor, Sharjah City Center, Al Wahda Street, Sharjah",e7bc5161-d4ae-4d9d-a239-129da42936f7,Branches,/-/media/enbd/images/branchatm/atms-icon.svg,a4fd98c9-51d7-43eb-a4e3-ad2eea09e69d,The branch will be closed for service from 11:30 to 13:30 on Fridays to observe the prayer break.,600540000,42221839,00000000-0000-0000-0000-000000000000,,Disability Friendly,,,,,false,,,,,,,,,00f0b38d-12da-481d-bf29-b75ba92a0570,,,,,false,false,false,Sunday,09:00 AM,10:00 PM,false,true,false,Monday,09:00 AM,10:00 PM,false,true,false,Tuesday,09:00 AM,10:00 PM,false,true,false,Wednesday,09:00 AM,10:00 PM,false,true,false,Thursday,09:00 AM,10:00 PM,true,true,false,Friday,09:00 AM,10:00 PM,false,true,false,Saturday,,09:00-22:00,09:00-22:00,09:00-22:00,09:00-22:00,09:00-22:00,09:00-22:00,25.32525,55.39252,/-/media/enbd/images/branchatm/map-pin-selected.svg,cef5f0c3-7b94-4a22-bbc4-61d04d8e1ef2,,0,false,false,10:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,
b15ecd0c-a703-4d1f-8dbe-e2c17c820720,E4012176,,Dubai Commercity,"17th Street, Umm Ramool, Dubai",4386c765-d296-4c79-bb42-26c6c0b70180,ATMs,/-/media/enbd/images/branchatm/atms-icon.svg,427cfb3c-d003-46a4-b02b-b4041e2024a4,,600540000,42221839,00000000-0000-0000-0000-000000000000,,Cash Withdrawal,,,,,false,00000000-0000-0000-0000-000000000000,,Cash Deposit,,,,,false,27e360a7-2e40-48d2-b9b5-37330a17b35f,f549ee87-1b76-454f-98a1-eef0b3c16df8,,00:00,00:00,false,false,true,Sunday,00:00,00:00,false,false,true,Monday,00:00,00:00,false,false,true,Tuesday,00:00,00:00,false,false,true,Wednesday,00:00,00:00,false,false,true,Thursday,00:00,00:00,true,false,true,Friday,00:00,00:00,false,false,true,Saturday,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,25.235187,55.36758,/-/media/enbd/images/branchatm/map-pin-atm-branches.svg,cef5f0c3-7b94-4a22-bbc4-61d04d8e1ef2,,0,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,
